text,label_id
Lỗi không phải tại anh đâu mà là tại mấy anh công an không xích anh được sớm hơn thôi chứ bên vũ hán anh vào lò lâu rồi,2
Adm :)))),0
Kha Nguyễn cho xin video,0
Hat nhu lon 🙂,1
TPHCM nhé. Sài Gòn không như vậy.,1
Bao giờ cho đến ngày xưa?chúng ta hãy biết ơn lịch sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch đằng.đừng như bây giờ tên cũng không dám gọi.chúc Bác Lượng luôn an toàn!,2
Đéo ghi nguồn.,1
Ngu thì chết chứ bệnh tật j. Thắng lại làm j,1
Một khía cạnh khác,0
Nguyễn Trọng Hiệp :))),0
Nguyễn Quốc An nhìn như con đười ươi,2
Mikaela Hyakuya chủ tịch cái vẹo gì tầm này... Đinh la thăng còn hẹo... Dăm ba thằng chủ tịch ghẻ,2
Trần Thanh khi nào mà m nhắn qua cho t câu “đuỹ lone khốn nạn ghê” là t hiểu r đó,2
Thằng CA chắc học võ công của Võ đang ấy mà,2
Đkm mấy ngày nay không thấy lũ dâm loạn viên xuất hiện,2
"Thành Lê cái lồn mẹ mày nha con chó koi chừng tao bắt con mẹ mày ra cho chó giao cấu , bắt mẹ mày làm tình liếm cặc mút cặc chó đến khi nào nó bắn tinh , chị e nhà mày thì xếp hàng chờ con chó của tao chơi con mẹ mày xong thì đến lượt ăn cức chó của ta",2
Nhận phong bì thôi,0
Nguyễn Quang Huy chạy ngay đi,0
kkkkkk bị bà tam cung dụ hết mớ rồi nên lên đâu dám nói sợ ngta chửi ngu như chó kkkk,0
Xã hội chó má vốn k công bằng,2
clm =)),1
cái mặt trông như côn đồ vậy =.=,1
Nhìn ổng dễ thương muốn xỉu🐝🐝,0
Lỗ đít nè chơi đi,1
Cực kì thuyết phục!,0
Khoe puồi,1
nhớ giữ mồm giữ miệng chứ trong tù là hay bị mắc bệnh lạ lắm đấy,1
Minh Thông 😂😂 có thể kiêng bú cu chứ ko thể bớt chuyện cười đc,1
Con gia nay sao ra duong duong xe no tong chet me duoi gam xe,2
Đường đường là cty đứng nhất nhì việt Nam mà sao để gà cưng của mình bay acc suốt thế :(( với lại hack tk trên 1tr fl đâu có dễ :)) hay lại làm trò để người ta chú ý,0
Tất cả là từ ý thức như đb của mấy người này mà ra thôi.,2
Thằng to ăn to .thằng bé ăn bé đúng là tấn trò đời,1
Nguyễn Nam khựa story,1
Con này chắc ko dc di học,2
M tính chơi bê đê à,0
Nhiều người theo đuổi hay không nó không quan trọng. Quan trọng nhất vẫn là cái tình cảm nó dành cho bạn thuiii. Vì không chỉ riêng gì con gái mà con trai vẫnn có người theo đuổi mà. Đừnng để lệch sóng nhau là được.,0
"Của dân, do dân, vì dân!!!",0
Trần Công Luận đúng .phai phat tù vi gay bao nhieu nguoi ..tot nhat tử hih,1
Đc vailin anh ui 😇😇😇,1
Mồm con linh không khác gì như cái lồn trâu 😄😄😄😄😄,2
Gửi con ml nhung17 nhé =))),2
Sao con bop vú bà ngoại 😂😂😂😂,1
@HYNDRA CHOICE =)),0
Thằng nào ko bầu chọn thầy bắn cm hết,1
"thằng ad k muốn bme nó ra tù đấy mà, rõ khổ",2
Bà này nhiều tiền quá đâm ra điên cmnr,2
"Ở hàn quốc còn chưa lo huống gì việt nam , hãy tin vào nhà nước thì họ sẽ làm đc",0
Luu Thụy Anh y chang c e mình kk,0
gửi tặng đũn đĩn hàng nghìn cánh hoa =)))),0
Keu con linh cá lóc về vn đi c hiếu đập vô mặt nó,2
Thang M. Hoang Anh Nguyen tag 2 con người biết đánh bài vào đây,0
"Dân trên núi thì nó biết chuyện trên buôn, trên làng chúng nó thôi, bác nói chuyện dưới đồng bằng ra thì sao chúng nó hiểu đc :v",0
Chỉ là lại từ bỏ tiền ra cho cày view thôi chứ hay cc j đâu,1
Cứ tính ngìn tỷ đkm sợ thật,1
Mỏ này là mỏ gì đây mọi người :))),0
Nói dân trí thấp lại tự ái,1
GAM thua cái củ cặc nhé !!,2
"Thế mới thấy ở dưới thôn xóm đã ""ăn lai 1.0 rùi"", càng lên cao thì càng tăng theo cấp số nhân thế nào đây từ thôn, phường, chi hội, hội, quận, tỉnh thành, trung ương.... Ôi thôi nó thối đến fat tởm thật.",2
"Tôi thấy phản động ở khắp nơi mà nhiều nhất là mấy thằng bán nước, hút máu dân đen. Cứ sủa ra là luật , bọn chó",2
"Paula Lưu người miền đéo nào mà chả ăn cơm , ông này bị hài à ? dựa vào thịt chó chỉ là cái cớ để phân biệt vùng miền :/ không bằng cả con chó rách",2
Sời đcm nhìn quả mãnh thú chất ko?🙂,1
qua sam,1
Con này nó tưởng nói chuyện vậy là hay mất dạy khốn nạn khẩu nghiệp con trai nó gánh,2
Bán ba cái nước hoa xạo,1
Thinh Nguyen ct chứ đâu má. Tự cách ly rồi. 🤣,0
Bai vo nay Bac Ho ma con song bung tay 1 cai la ong toi.can gi phai sung voi dao.dung la ba que ba xao...,2
Dm bị band cmt trong gruop,1
"Bắn bỏ hết mẹ lũ tham quan đi, lũ chó",2
Mẹ nó. Sắp đc húp mà cứ live cc,1
Bán rẻ tổ quốc,2
@Anh Nguyen Tuan biến con mẹ mày,2
"Nhị Thắng ông a chốt hạ câu lên top luôn,vãi cả nồi😂",1
Ôi đm xoạc háng ra đọc hết cái cmt thì đau cả cứt,1
Má ăn mặc đeo giống ai,1
"Có thể các bạn chửi chúng nó là ngu nhưng mà đó là chúng nó lo cho con cháu đấy, có điều không phải con cháu các bạn thôi. Xong phi vụ này con cháu nó đổi màu hộ chiếu các kiểu hết :))",2
Đọc cmt mà tức vl 🙂,1
Cứ như mấy ông trại tâm thần nghịch kiến ấy nhỉ,2
Nguyễn Phước PhúcPhúc blue của thầy,0
"các chú các bác làm ở sân bay ăn no mòng, khách bị ướt đéo phải việc của các bố ấy :)",2
Vẫn đéo hiểu 2 câu liên quan lol gì đến nhau,1
Cực kỳ and vô cùng thuyết phục,0
"Ngày trước người Nam kỳ chúng ta sống tử tế hơn, bây giờ có lũ ngợm tiểu quốc rau má và lũ ngợm thượng đẳng ngàn năm văn vật đi vào cướp của, cướp đất người Nam kỳ, người Nam kỳ chúng ta bị nhiễm văn hóa của ngàn năm văn vật của lũ ngợm lừa con hoang đ",2
Ba nay choi da qua bi hoang tuong,2
Mình thấy là trong page toàn nữ . Đã thế fan cứng toàn nữ ! Lại đặc biệt hơn là gái Hải dương 😍😍 quê tôi đấy 😂😂,0
bà hà thâm hơn dái chó 🤣🤣,2
vcl cà khịa =))),1
Huyền sạc :)) nghe tên đã thấy tửng :)) xem clip thì đúng tửng thật hâhhahah,0
Đấu khẩu - Chim lợn 👍,1
"con hàng này ngon quá, t sục 5 phút bắn cmm rồi",1
Trưởng thành vl,1
Chi ba em kho qua cho em muon mot it,0
Thằng nào ko bầu chọn thầy bắn cm hết,1
đéo trình bày gì hết,1
Anh Minh chậm cái địt bầm m,2
Hằng Grin FC Khánh Phương😂😂😂,0
Phương Nam 1 ngàn 5 cái thì mua 🙂,0
Thiên đường của cs!,2
Rất mộ dung đó anh ơi :)),0
Tháii Hèn xin ạ,0
Phạm Linh ko co cl,1
"Ăn hết bao nhiêu tiền của dân để lo cho dân nhưng lũ mọi rợ này lo cho dân vậy đó,qua tàu rước bao công về chém hết lũ mọi rợ đó đi.",2
lên fan cứng đi,0
duma xem ghê hết cả người😅😅,1
Kiện chết mẹ nhà nó cho nó đi tù 12 năm đi bồi thường thuêtj hại cho cả khu,1
Nhận thấy mình nhạt vl :3,0
Sống chậm lại đi chúng m 😒,0
Hoàng Ngọc Hòa sũa cc,2
Hi chu,0
Riêng lần này tao cười vào mặt cả lò nhà Diva haha,2
Lệ đĩ mà. Em nó nghĩ tiền của PA chắc từ trời rơi xuống.,2
Anna Nguyễn Nếu ra một bài nghe có chất miền Tây chút giống như 3 hit đầu thì hay biết mấy.,0
Lai ? Lai là lai chó đó sao,1
Làm nhớ lại El Matador,0
Mỹ Dung Trần phải phòng dịch đi nha chưa 😜😜,0
"súng bắn không trúng,dao chặc không đứt.hài vcl,;)",0
"Mày có biết là cái lòi cầm thú chống chọi zs bão lụt mà ko ai quan tâm tới là cái loại gì ko , loại xúc zật nó làm cho có chứ chống chọi con mẹ gì tụi nó ăn của dân quá nên bây h phải chịu trách nhiệm đứng ra chóng chọi cho có thôi con chó ak , hoàng lệ",2
Tức á☹,0
Bê đê chúa :)),1
Ở đấy ngột ngạt quá thì đưa nó qua vũ hán cho nó thoáng mát😡😡,2
Qua bên mĩ còn tư tưởng độc đảng như CHINA,2
"ôi, bức ảnh sao quen quá ><",0
Thâm vl bạn ơi,1
Lê Nhật Hào mai là thứ 4 phải 0 cả lớp,0
Bài này thật sự ko lọt tai một fan như em,0
"MV khá đầu ti! À nhầm,đầu tư! Mà t nghe đi nghe lại 10 lầm đấy m ạ!! Đéo hiểu bài hát là méo gì nữa! Chỉ thấy nhiều gái bỏ mẹ đi dc ấy chứ!? 😊😊😊",0
UNG HO CUOC SONG CHUNG TA KHOE MANH NOI KHONG VOI BAN,0
khô lời 😞,0
Nhà mình mà muốn đi vào chăm sóc cho con cái phải xin phép thằg hàng xóm . Nó cho mới vào đc . Nhục nhục đm nó nhục.....,1
Nhìn như con điếm vậy :)),1
Ông Trần Dần nói rất có lý.,0
Best cà khịa tụi Chinazi hehe,2
Cho phép cái đéo gì mà cá sống ở tầng nước SÂU cũng chết . Đm,1
"Đinh Bá Trung ơi nếu không có ai đồng ý với ý kiến của mày thì mày nên xem lại đi,1 người cũng đéo có mà cứ cãi. Mày hút thuốc trên xe thì tao xịt thẳng vào mõm mày trước khi lên xe chứ đợi mày gây cháy xe nữa à. Mượn lời ad tý nhé( thằng lỏng bao)",1
Cả nhà bạn :)) tính cầu mưa lm chi,0
Trong khi thế giới đang đi lên thì nước mình lại đi xuống...,2
Nguyễn Ánh Dương em đang ngồi chơi game là Talia Mint ☺️,0
Khùng khí chuột,1
dung la do khung dien gi dau,1
Phương Minn giống nhau đến thế haha. Nhạc nhẽo nghe như cc,2
Kết quả của việc cải cách của mày đây thằng mặt lờ,2
Đây là a độ 😆,0
Đéo biết m nổi tiếng như nào nhưng thái độ m đáng tử hình,2
"Con quỷ cái này nước mắt cá sấu, bán hàng dỏm lừa đảo có ngày xe đâm may",2
Fl duck.fuu mình trả bằng pos.142,0
Nói gì vậy lão vô văn hóa,2
Xe cong tuc la cong tac.con xe dan tuc la dan den.bon bao ve chi la may con cho giu cua neu dan cho an thi no theo con quan cho no an thi no theo thoi bon cho hua ma,2
"huỵch toẹt ra chúng nó các đảng viên thường hô hào sống và làm việc theo gương của hồ quang tức hồ chí minh kể cả chúng nó có Ấu Dâm như tên nguyễn khắc thủy , nguyễn hữu linh......., nếu đảng búa liềm phúc kiến xử chúng nó tức là khác nào tự "" Tát vào mặt "" bác của chúng nó làm lộ ra các "" Huyền thoại của bác "" ngày xưa.",2
Ủa nàng tiên cá i-sa-pell nè,0
Ba gà dẫn gái về phong stream :(((,0
Ấm lòng FA :),0
Muốn vả mấy cái mỏ của mấy đứa cực kì thuyết phục ghê :>,0
tham my dien vay choi co cam giac k chi dep gai,0
Cảm ơn cc,1
Tao xịt máu mũi luôn á chúng mày,0
Chị em của quận cam đây mà 😂😂,0
đm vô lý 😅👀,1
Thằng Trung có con *** to lắm,2
Tĩnh Que còn hát cho nhau nghe đc thì dăm ba cái chúc thấm đ' gì nhỉ,1
Ôi thơm tho j. Ko co quan hệ thì vào lam cung bị đào thải. Mấy nghanh ma dân thuong vn ko bao gio vao đx. Cong an. Quan đội. Ngan hang nha nc. Hang không. Đừng mơ mà vào. Nếu vao đc cung lam cu li sai vat cho tui no. Đm,1
Duy Linh vailin live thật để quay mv =)),1
có cl bố mày tin ấy,1
éo thèm nhé =)),1
Đề nghĩ mấy đứa rich kids não phẳng ngoài Hà Nội bớt hãm lone bênh con điên kia! Tao muốn bay ra vả cho mỗi đứa một phát vào mõm!,2
Ad page này có quan tâm gì đâu. Chỉ quan tâm nói đểu nói xoáy thôi mà. Đm ad,2
cái Hàu ob này có dành cho trai cong như mình ko nhỉ,0
Đéo có kicm vao cay view ae oi,1
Anh trung dại khờ,0
Tử hình,1
thề a ác vs A Quang vl ... a den vl,1
"con này nó giả tạo, m càng chứng tỏ m càng để cộng đồng mạng hiểu hơn về mày 1 kể lừa đảo, vừa khóc vừa cười hả",2
Oc cho,1
Thầy ba của các e đây =))),0
Em Tu ánh sáng soi đường cho Abe🤪🤪🤪,0
con linh này nói tục ko có duyên đồ mất nết 😎,2
Tưởng đeo vàng quằn lưng hết rồi chứ,0
.nhìn bát mỳ em sót cho anh quá :((((,0
Nhất Thiện t cũng méo tin đc,1
Thương Bác 😢😢 mà sao Con nhìn Bác Bác đẹp thế nhở😗 nói tới thì lại nhớ con Nhung!,0
Duy Vâu đcm cà khìa vcl :))))))),1
Giống thật sự anh ưi,0
"đéo làm được con cặc gì ngồi múa phím suy diễn đm tụi bây , làm được cái gì như người ta rồi hãy nói loại ghen ăn tức ở",2
ông già hay xaolon phết Tùng sói said :)),2
Tinh trùng Khuyết tật,2
Lưu Bảo Toàn đọc hại não vcl,1
CHỊ BA SỐNG LANG THANG NGOÀI ĐƯỜNG TỘI CHỊ BA QÚA,2
Thế K-ICM ko phải là con trai rồi mà là cây ATM,2
Không còn gì để nói =]],0
Đéo phải là ngu mà là 1 lũ tham quan ô lại,2
Tinh trùng Khuyết tật,2
Việt Nam cố lên😍,0
Chửi thấm vcđ í :)))) mà ad có update vụ tuyển ny cho ace bạn bè trên fb ko :))),0
Cô panda đã like + share+ sub,0
chiich phu tran dan.bi cach ly car chisnh phu.,2
DLV thì cần đéo gì biết phải hay trái ?,1
Ả duconme 😂😂😂,1
Còn cách thứ 2 là chôn sống nó chôn chừa cái đầu nó lên mặt đất đó mỗi khi buồn lấy cây sắt đâm lên đầu nó lòi óc ra kìa mới hả dạ chứ con này chết là hồn siêu phách tán luôn nó ko đào thai đc đâu các bạn àh khẩu nó nặng lắm roi,2
"huỵch toẹt ra chúng nó các đảng viên thường hô hào sống và làm việc theo gương của hồ quang tức hồ chí minh kể cả chúng nó có Ấu Dâm như tên nguyễn khắc thủy , nguyễn hữu linh......., nếu đảng búa liềm phúc kiến xử chúng nó tức là khác nào tự "" Tát vào mặt "" bác của chúng nó làm lộ ra các "" Huyền thoại của bác "" ngày xưa.",2
"Thôi xong, en lol rồi 🤣🤣🤣🤣",1
nếu cx xachlozmachay như này thì hơi căng =(((,0
Chui nua di co cho bo tat ngua,1
Người ta bảo không hiểu sao cứ nhìn chỗ đấy là cười chứ có phải không hiểu đâuu mà các ông giải thích 😪,0
Trần Nhật các cụ có câu : đã ngu còn hay sủa =))))),1
Loạn :(,0
mất dậy thật,1
Em chỉ thích xem team refund bắn giải thôi,0
Quang Minh xạo lồn vừa phải 🤣🤣🤣,2
Thôi dmm khỏi làm đi. Để dân bọn tao đi ô tô khách cũng dc.,1
Đinhh Thị Hoàii Thuu ngủ mẹ m đi,1
Long vương địt đấy,2
Tứ chi phát triển mà não đéo phát triển 😔,1
chai lơ phim mới hả mn,0
🤦🤦🤦,0
Nó xui vl,2
Làm gì cơ chuyện mất hết như vậy mà ng ta chịu về k.,0
:)) mày tưởng mày ngon à chung??? Cơ mà mày ngon thật 😂,0
Triệu S. Tùng Icon sớm cũng bị nói. Đéo hiểu kiểu gì,1
"Dm cái luật ở việt nam sửa đi sửa lại chúng nó vẫn rút đc kinh nghiệm hết lần này qua lần khác . Tốt nhất là cắt chức hoặc tử hình đéo nói nhiều với quan chức , tụi nó nhiều tiền chạy án lắm",2
"Bậy à, éo phải cơm sườn mà là cháu ngoan Boác Hù",2
"nhân phẩm , danh dự cũng có hoá đơn sao =)) . của toà là bao nhiu ?! =))",1
Trùng hợp ghê:))))),0
"Chuyện đéo đâu xa về đạo đức mấy thằng chó công an giao thông:sáng nãy e đi tiễn mấy thằng bạn đi lính..bọn giao thông đi dẹp đường nó cầm gậy sắt vừa vụt vừa chửi dân như con ""bố mày đập chết cụ mày giờ,địt cụ mày"" mình đéo ngờ luôn đấy",2
@Tủn 3K đẹp đẽ quá mà chuyện cá nhân của nó vs thk nào đó mà đi xiên xỏ đá xéo minh hiếu . trong khi minh hiếu chả có khái niệm gì nghĩ đến tên con trần đoàn nữa . chả biết gì tự nhiên bị chửi già đầu ko biết dạy Fan. chấm hỏi luôn . bị chửi đáng,2
Chửi nhẹ qá à,0
Ôi đm xoạc háng ra đọc hết cái cmt thì đau cả cứt,1
dm bữa ni đường 3m cũng có CA đứng @@,1
thím ko thấy 2 cái áo lót ở hộp chữa cháy ah :v,0
Buồn thật chứ,0
Mặt quần biết khùng,1
Ai lớp du chu cờ mo cô minh hiếu,0
Hiếu xo,0
Đm hết hình lựa hay sao mà lựa ngay quả ảnh hãm loz thật...,1
9 năm nữa Trần Dân đã chết mất rồi,2
Tin nhắn của thủ tướng đổi ra chắc đc cả tỉ bạc chứ k ít. Lũ lụt đến chân ng dân thấy tin nhắn thủ tướng chắc mừng rơi nc mắt :)))),1
